"","site_name","lat_dd","long_dd","elevation","lonID","latID","year","mean_annual_temperature"
"315","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-19000,4.21924036741257
"316","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-18000,4.28292697668076
"317","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-17000,4.35100324948629
"318","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-16000,5.05281442403793
"319","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-15000,5.62797731161118
"320","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-14000,6.68221061428388
"321","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-13000,6.84971264501413
"322","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-12000,7.08303330341975
"323","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-11000,8.62198616564274
"324","Hwadaeri",37.96666667,127.3351111,128.5,615,196,-10000,8.12720639506976
"325","Sageunri",35.85,127.1325,31,615,192,-50000,6.55741345509887
"326","Sageunri",35.85,127.1325,31,615,192,-48000,5.81078324715296
"327","Sageunri",35.85,127.1325,31,615,192,-46000,6.20790537446737
"328","Sageunri",35.85,127.1325,31,615,192,-44000,5.78210711479187
"329","Sageunri",35.85,127.1325,31,615,192,-42000,5.05009690920512
"330","Sageunri",35.85,127.1325,31,615,192,-40000,4.73223298788071
"331","Sageunri",35.85,127.1325,31,615,192,-38000,4.57147634029388
"332","Sageunri",35.85,127.1325,31,615,192,-36000,4.45959802468618
"333","Sageunri",35.85,127.1325,31,615,192,-34000,4.2716491818428
"334","Sageunri",35.85,127.1325,31,615,192,-32000,4.8205052614212
"335","Sageunri",35.85,127.1325,31,615,192,-30000,5.66889823476474
"336","Sageunri",35.85,127.1325,31,615,192,-28000,4.76952044169108
"337","Sageunri",35.85,127.1325,31,615,192,-26000,4.71266681949298
"338","Sageunri",35.85,127.1325,31,615,192,-24000,4.7804238597552
"339","Sageunri",35.85,127.1325,31,615,192,-22000,4.35175748666127
"340","Sageunri",35.85,127.1325,31,615,192,-21000,4.1710836092631
"341","Sageunri",35.85,127.1325,31,615,192,-20000,4.44504483540853
"342","Sageunri",35.85,127.1325,31,615,192,-19000,4.69355901082357
"343","Sageunri",35.85,127.1325,31,615,192,-18000,4.70617139339447
"344","Sageunri",35.85,127.1325,31,615,192,-17000,4.57073084513346
"345","Sageunri",35.85,127.1325,31,615,192,-16000,5.15071968237559
"346","Sageunri",35.85,127.1325,31,615,192,-15000,6.06588502724965
"347","Sageunri",35.85,127.1325,31,615,192,-14000,6.48251527547836
"348","Sageunri",35.85,127.1325,31,615,192,-13000,6.83110507329305
"349","Sageunri",35.85,127.1325,31,615,192,-12000,7.24261903762817
"350","Sageunri",35.85,127.1325,31,615,192,-11000,6.43367040157318
"351","Sageunri",35.85,127.1325,31,615,192,-10000,7.9374641875426
"352","Geumpari",37.93333333,126.8166667,20,614,196,-50000,6.46329454580943
"353","Geumpari",37.93333333,126.8166667,20,614,196,-48000,6.00475866595904
"354","Geumpari",37.93333333,126.8166667,20,614,196,-46000,6.34744864702225
"355","Geumpari",37.93333333,126.8166667,20,614,196,-44000,5.9240529636542
"356","Geumpari",37.93333333,126.8166667,20,614,196,-42000,5.89570329586665
"357","Geumpari",37.93333333,126.8166667,20,614,196,-40000,5.48410719633102
"358","Geumpari",37.93333333,126.8166667,20,614,196,-38000,5.27357620000839
"359","Geumpari",37.93333333,126.8166667,20,614,196,-36000,5.16066292921702
"360","Geumpari",37.93333333,126.8166667,20,614,196,-34000,4.9550862510999
"361","Geumpari",37.93333333,126.8166667,20,614,196,-32000,4.95098557074865
"362","Geumpari",37.93333333,126.8166667,20,614,196,-30000,5.70074313879013
"363","Geumpari",37.93333333,126.8166667,20,614,196,-28000,5.22165628274282
"364","Geumpari",37.93333333,126.8166667,20,614,196,-26000,5.11333417892456
"365","Geumpari",37.93333333,126.8166667,20,614,196,-24000,5.16240886847178
"366","Geumpari",37.93333333,126.8166667,20,614,196,-22000,4.81990394989649
"367","Geumpari",37.93333333,126.8166667,20,614,196,-21000,4.55071302254995
"368","Geumpari",37.93333333,126.8166667,20,614,196,-20000,4.89287863175074
"369","Geumpari",37.93333333,126.8166667,20,614,196,-19000,5.08224280675252
"370","Geumpari",37.93333333,126.8166667,20,614,196,-18000,5.13177845875422
"371","Geumpari",37.93333333,126.8166667,20,614,196,-17000,5.19526161750158
"372","Geumpari",37.93333333,126.8166667,20,614,196,-16000,5.83016433318456
"373","Geumpari",37.93333333,126.8166667,20,614,196,-15000,6.37982496619225
"374","Geumpari",37.93333333,126.8166667,20,614,196,-14000,7.30863109727701
"375","Geumpari",37.93333333,126.8166667,20,614,196,-13000,7.49106612801552
"376","Geumpari",37.93333333,126.8166667,20,614,196,-12000,7.76834485555689
"377","Geumpari",37.93333333,126.8166667,20,614,196,-11000,9.41317776838938
"378","Geumpari",37.93333333,126.8166667,20,614,196,-10000,9.04421294604739
"379","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-50000,8.50851922730605
"380","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-48000,7.79105532541871
"381","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-46000,8.21009115998944
"382","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-44000,7.81241236627102
"383","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-42000,7.0835164586703
"384","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-40000,6.67681057254473
"385","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-38000,6.63434837758541
"386","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-36000,6.52283642192682
"387","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-34000,6.30421805381775
"388","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-32000,6.82619751989841
"389","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-30000,7.65001727640629
"390","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-28000,6.74351839721203
"391","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-26000,6.63370046019554
"392","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-24000,6.7306500573953
"393","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-22000,6.28379640976588
"394","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-21000,6.11316877603531
"395","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-20000,6.35760694742203
"396","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-19000,6.62543359398842
"397","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-18000,6.61348900447289
"398","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-17000,6.5081572830677
"399","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-16000,7.19655153776209
"400","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-15000,7.99285410841306
"401","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-14000,8.66098384559155
"402","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-13000,9.02425575256348
"403","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-12000,9.32083813349406
"404","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-11000,9.34360662102699
"405","Ssangjungri",35.88055556,126.8527778,14.5,614,192,-10000,10.2440132598082
"406","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-50000,5.81436430414518
"407","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-48000,5.24737546841304
"408","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-46000,5.65107250213623
"409","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-44000,5.242473701636
"410","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-42000,5.06428901354472
"411","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-40000,4.64459711313248
"412","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-38000,4.50119030475616
"413","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-36000,4.37276069323222
"414","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-34000,4.14149351914724
"415","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-32000,4.12852283318837
"416","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-30000,4.92052326599757
"417","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-28000,4.38374956448873
"418","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-26000,4.27288707097371
"419","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-24000,4.31395514806112
"420","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-22000,3.95092709859212
"421","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-21000,3.66586758693059
"422","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-20000,4.04814539353053
"423","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-19000,4.21924036741257
"424","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-18000,4.28292697668076
"425","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-17000,4.35100324948629
"426","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-16000,5.05281442403793
"427","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-15000,5.62797731161118
"428","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-14000,6.68221061428388
"429","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-13000,6.84971264501413
"430","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-12000,7.08303330341975
"431","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-11000,8.62198616564274
"432","Hopyeongdong",37.76972222,127.0875,147.5,615,196,-10000,8.12720639506976
"433","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-50000,9.44814105828603
"434","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-48000,8.70613572001457
"435","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-46000,9.14412176112334
"436","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-44000,8.78272927179933
"437","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-42000,7.80321394403776
"438","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-40000,7.32117316871881
"439","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-38000,7.39253447453181
"440","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-36000,7.29148340721925
"441","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-34000,7.04639046639204
"442","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-32000,7.79549504568179
"443","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-30000,8.61164468775193
"444","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-28000,7.489963610967
"445","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-26000,7.37038945655028
"446","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-24000,7.50336414575577
"447","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-22000,6.9797903050979
"448","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-21000,6.84755347420772
"449","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-20000,7.06593003620704
"450","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-19000,7.38095386326313
"451","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-18000,7.33577916026115
"452","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-17000,7.2064356058836
"453","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-16000,7.92859049638112
"454","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-15000,8.74533569812775
"455","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-14000,9.59296336770058
"456","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-13000,10.0222875873248
"457","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-12000,10.2573100353281
"458","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-11000,10.4941972096761
"459","Jeungsanri",35.30944444,126.4461111,54.5,613,191,-10000,11.8215039881567
"460","Jungjangri",35.66666667,127.9166667,207.5,616,192,-50000,5.2175503273805
"461","Jungjangri",35.66666667,127.9166667,207.5,616,192,-48000,4.44885644316673
"462","Jungjangri",35.66666667,127.9166667,207.5,616,192,-46000,4.84850130975246
"463","Jungjangri",35.66666667,127.9166667,207.5,616,192,-44000,4.40978839000066
"464","Jungjangri",35.66666667,127.9166667,207.5,616,192,-42000,3.70120783646901
"465","Jungjangri",35.66666667,127.9166667,207.5,616,192,-40000,3.41177556912104
"466","Jungjangri",35.66666667,127.9166667,207.5,616,192,-38000,3.18651405970256
"467","Jungjangri",35.66666667,127.9166667,207.5,616,192,-36000,3.08352675040563
"468","Jungjangri",35.66666667,127.9166667,207.5,616,192,-34000,2.91153560082118
"469","Jungjangri",35.66666667,127.9166667,207.5,616,192,-32000,3.45137560367584
"470","Jungjangri",35.66666667,127.9166667,207.5,616,192,-30000,4.33841737111409
"471","Jungjangri",35.66666667,127.9166667,207.5,616,192,-28000,3.48755620916684
"472","Jungjangri",35.66666667,127.9166667,207.5,616,192,-26000,3.47812607884407
"473","Jungjangri",35.66666667,127.9166667,207.5,616,192,-24000,3.53142786026001
"474","Jungjangri",35.66666667,127.9166667,207.5,616,192,-22000,3.12821604808172
"475","Jungjangri",35.66666667,127.9166667,207.5,616,192,-21000,2.93253513177236
"476","Jungjangri",35.66666667,127.9166667,207.5,616,192,-20000,3.18390675385793
"477","Jungjangri",35.66666667,127.9166667,207.5,616,192,-19000,3.43538292249044
"478","Jungjangri",35.66666667,127.9166667,207.5,616,192,-18000,3.45454063018163
"479","Jungjangri",35.66666667,127.9166667,207.5,616,192,-17000,3.28120026985804
"480","Jungjangri",35.66666667,127.9166667,207.5,616,192,-16000,3.80452247460683
"481","Jungjangri",35.66666667,127.9166667,207.5,616,192,-15000,4.7643282910188
"482","Jungjangri",35.66666667,127.9166667,207.5,616,192,-14000,5.08561120430628
"483","Jungjangri",35.66666667,127.9166667,207.5,616,192,-13000,5.462244729201
"484","Jungjangri",35.66666667,127.9166667,207.5,616,192,-12000,5.94628713528315
"485","Jungjangri",35.66666667,127.9166667,207.5,616,192,-11000,4.78159691890081
"486","Jungjangri",35.66666667,127.9166667,207.5,616,192,-10000,6.57355123261611
"487","Sinbook",34.74166667,126.9972222,187,614,190,-50000,8.83902045090993
"488","Sinbook",34.74166667,126.9972222,187,614,190,-48000,7.9920942808191
"489","Sinbook",34.74166667,126.9972222,187,614,190,-46000,8.42425713936488
"490","Sinbook",34.74166667,126.9972222,187,614,190,-44000,8.05683409919341
"491","Sinbook",34.74166667,126.9972222,187,614,190,-42000,6.99793645987908
"492","Sinbook",34.74166667,126.9972222,187,614,190,-40000,6.59880807002385
"493","Sinbook",34.74166667,126.9972222,187,614,190,-38000,6.62617936730385
"494","Sinbook",34.74166667,126.9972222,187,614,190,-36000,6.53107503056526
"495","Sinbook",34.74166667,126.9972222,187,614,190,-34000,6.31561910112699
"496","Sinbook",34.74166667,126.9972222,187,614,190,-32000,7.11645672718684
"497","Sinbook",34.74166667,126.9972222,187,614,190,-30000,7.92583505809307
"498","Sinbook",34.74166667,126.9972222,187,614,190,-28000,6.81029819448789
"499","Sinbook",34.74166667,126.9972222,187,614,190,-26000,6.69235670069853
"500","Sinbook",34.74166667,126.9972222,187,614,190,-24000,6.77201357483864
"501","Sinbook",34.74166667,126.9972222,187,614,190,-22000,6.31453637778759
"502","Sinbook",34.74166667,126.9972222,187,614,190,-21000,6.20477946599325
"503","Sinbook",34.74166667,126.9972222,187,614,190,-20000,6.36317713558674
"504","Sinbook",34.74166667,126.9972222,187,614,190,-19000,6.65625595798095
"505","Sinbook",34.74166667,126.9972222,187,614,190,-18000,6.63426810751359
"506","Sinbook",34.74166667,126.9972222,187,614,190,-17000,6.44093175729116
"507","Sinbook",34.74166667,126.9972222,187,614,190,-16000,7.10804446041584
"508","Sinbook",34.74166667,126.9972222,187,614,190,-15000,8.11394821604093
"509","Sinbook",34.74166667,126.9972222,187,614,190,-14000,8.61112763484319
"510","Sinbook",34.74166667,126.9972222,187,614,190,-13000,9.02321378389994
"511","Sinbook",34.74166667,126.9972222,187,614,190,-12000,9.30891875674327
"512","Sinbook",34.74166667,126.9972222,187,614,190,-11000,8.83548713723818
"513","Sinbook",34.74166667,126.9972222,187,614,190,-10000,10.8669342622161
"514","Yongbang",36.45,127.4595556,33,615,193,-50000,7.2934966183578
"515","Yongbang",36.45,127.4595556,33,615,193,-48000,6.63630118469397
"516","Yongbang",36.45,127.4595556,33,615,193,-46000,7.0407130556802
"517","Yongbang",36.45,127.4595556,33,615,193,-44000,6.61561420559883
"518","Yongbang",36.45,127.4595556,33,615,193,-42000,6.05467154582341
"519","Yongbang",36.45,127.4595556,33,615,193,-40000,5.69722360372543
"520","Yongbang",36.45,127.4595556,33,615,193,-38000,5.55695749322573
"521","Yongbang",36.45,127.4595556,33,615,193,-36000,5.4372111260891
"522","Yongbang",36.45,127.4595556,33,615,193,-34000,5.23312026262283
"523","Yongbang",36.45,127.4595556,33,615,193,-32000,5.599089940389
"524","Yongbang",36.45,127.4595556,33,615,193,-30000,6.4416601061821
"525","Yongbang",36.45,127.4595556,33,615,193,-28000,5.67623606324196
"526","Yongbang",36.45,127.4595556,33,615,193,-26000,5.57780241966248
"527","Yongbang",36.45,127.4595556,33,615,193,-24000,5.64534203708172
"528","Yongbang",36.45,127.4595556,33,615,193,-22000,5.22934550046921
"529","Yongbang",36.45,127.4595556,33,615,193,-21000,5.01605344812075
"530","Yongbang",36.45,127.4595556,33,615,193,-20000,5.33321779966354
"531","Yongbang",36.45,127.4595556,33,615,193,-19000,5.54962806900342
"532","Yongbang",36.45,127.4595556,33,615,193,-18000,5.57995426654816
"533","Yongbang",36.45,127.4595556,33,615,193,-17000,5.48221631844838
"534","Yongbang",36.45,127.4595556,33,615,193,-16000,6.14049652218819
"535","Yongbang",36.45,127.4595556,33,615,193,-15000,6.90158388515313
"536","Yongbang",36.45,127.4595556,33,615,193,-14000,7.55907843758663
"537","Yongbang",36.45,127.4595556,33,615,193,-13000,7.82953523596128
"538","Yongbang",36.45,127.4595556,33,615,193,-12000,8.24007337354124
"539","Yongbang",36.45,127.4595556,33,615,193,-11000,8.35896664361159
"540","Yongbang",36.45,127.4595556,33,615,193,-10000,9.01261006047328
"541","Yongsandong",36.42194444,127.3966667,35,615,193,-50000,7.2934966183578
"542","Yongsandong",36.42194444,127.3966667,35,615,193,-48000,6.63630118469397
"543","Yongsandong",36.42194444,127.3966667,35,615,193,-46000,7.0407130556802
"544","Yongsandong",36.42194444,127.3966667,35,615,193,-44000,6.61561420559883
"545","Yongsandong",36.42194444,127.3966667,35,615,193,-42000,6.05467154582341
"546","Yongsandong",36.42194444,127.3966667,35,615,193,-40000,5.69722360372543
"547","Yongsandong",36.42194444,127.3966667,35,615,193,-38000,5.55695749322573
"548","Yongsandong",36.42194444,127.3966667,35,615,193,-36000,5.4372111260891
"549","Yongsandong",36.42194444,127.3966667,35,615,193,-34000,5.23312026262283
"550","Yongsandong",36.42194444,127.3966667,35,615,193,-32000,5.599089940389
"551","Yongsandong",36.42194444,127.3966667,35,615,193,-30000,6.4416601061821
"552","Yongsandong",36.42194444,127.3966667,35,615,193,-28000,5.67623606324196
"553","Yongsandong",36.42194444,127.3966667,35,615,193,-26000,5.57780241966248
"554","Yongsandong",36.42194444,127.3966667,35,615,193,-24000,5.64534203708172
"555","Yongsandong",36.42194444,127.3966667,35,615,193,-22000,5.22934550046921
"556","Yongsandong",36.42194444,127.3966667,35,615,193,-21000,5.01605344812075
"557","Yongsandong",36.42194444,127.3966667,35,615,193,-20000,5.33321779966354
"558","Yongsandong",36.42194444,127.3966667,35,615,193,-19000,5.54962806900342
"559","Yongsandong",36.42194444,127.3966667,35,615,193,-18000,5.57995426654816
"560","Yongsandong",36.42194444,127.3966667,35,615,193,-17000,5.48221631844838
"561","Yongsandong",36.42194444,127.3966667,35,615,193,-16000,6.14049652218819
"562","Yongsandong",36.42194444,127.3966667,35,615,193,-15000,6.90158388515313
"563","Yongsandong",36.42194444,127.3966667,35,615,193,-14000,7.55907843758663
"564","Yongsandong",36.42194444,127.3966667,35,615,193,-13000,7.82953523596128
"565","Yongsandong",36.42194444,127.3966667,35,615,193,-12000,8.24007337354124
"566","Yongsandong",36.42194444,127.3966667,35,615,193,-11000,8.35896664361159
"567","Yongsandong",36.42194444,127.3966667,35,615,193,-10000,9.01261006047328
"568","Galdamri",37.323351,127.237403,66,615,195,-50000,6.44679693877697
"569","Galdamri",37.323351,127.237403,66,615,195,-48000,5.90897791584333
"570","Galdamri",37.323351,127.237403,66,615,195,-46000,6.3243332306544
"571","Galdamri",37.323351,127.237403,66,615,195,-44000,5.90230706334114
"572","Galdamri",37.323351,127.237403,66,615,195,-42000,5.65235962470372
"573","Galdamri",37.323351,127.237403,66,615,195,-40000,5.2352049946785
"574","Galdamri",37.323351,127.237403,66,615,195,-38000,5.10499193271001
"575","Galdamri",37.323351,127.237403,66,615,195,-36000,4.97476496299108
"576","Galdamri",37.323351,127.237403,66,615,195,-34000,4.74790775775909
"577","Galdamri",37.323351,127.237403,66,615,195,-32000,4.80362838506699
"578","Galdamri",37.323351,127.237403,66,615,195,-30000,5.61987433830897
"579","Galdamri",37.323351,127.237403,66,615,195,-28000,5.07763498028119
"580","Galdamri",37.323351,127.237403,66,615,195,-26000,4.9046132961909
"581","Galdamri",37.323351,127.237403,66,615,195,-24000,4.96577115853627
"582","Galdamri",37.323351,127.237403,66,615,195,-22000,4.60323162873586
"583","Galdamri",37.323351,127.237403,66,615,195,-21000,4.33534147342046
"584","Galdamri",37.323351,127.237403,66,615,195,-20000,4.6871151526769
"585","Galdamri",37.323351,127.237403,66,615,195,-19000,4.84974642594655
"586","Galdamri",37.323351,127.237403,66,615,195,-18000,4.8969661394755
"587","Galdamri",37.323351,127.237403,66,615,195,-17000,4.91213874022166
"588","Galdamri",37.323351,127.237403,66,615,195,-16000,5.67995220422745
"589","Galdamri",37.323351,127.237403,66,615,195,-15000,6.20541359980901
"590","Galdamri",37.323351,127.237403,66,615,195,-14000,7.20987689495087
"591","Galdamri",37.323351,127.237403,66,615,195,-13000,7.36169347787897
"592","Galdamri",37.323351,127.237403,66,615,195,-12000,7.72419255475203
"593","Galdamri",37.323351,127.237403,66,615,195,-11000,9.24032147228718
"594","Galdamri",37.323351,127.237403,66,615,195,-10000,8.79299677970509
"595","Hajinri",36.93813,128.29974,128,617,194,-50000,6.10312781731288
"596","Hajinri",36.93813,128.29974,128,617,194,-48000,5.32430956761042
"597","Hajinri",36.93813,128.29974,128,617,194,-46000,5.80144259085258
"598","Hajinri",36.93813,128.29974,128,617,194,-44000,5.38314212361972
"599","Hajinri",36.93813,128.29974,128,617,194,-42000,4.88439287741979
"600","Hajinri",36.93813,128.29974,128,617,194,-40000,4.45606593290965
"601","Hajinri",36.93813,128.29974,128,617,194,-38000,4.30175161361694
"602","Hajinri",36.93813,128.29974,128,617,194,-36000,4.20246164004008
"603","Hajinri",36.93813,128.29974,128,617,194,-34000,3.97074947754542
"604","Hajinri",36.93813,128.29974,128,617,194,-32000,4.29771325985591
"605","Hajinri",36.93813,128.29974,128,617,194,-30000,5.21689758698146
"606","Hajinri",36.93813,128.29974,128,617,194,-28000,4.5625047981739
"607","Hajinri",36.93813,128.29974,128,617,194,-26000,4.45687025785446
"608","Hajinri",36.93813,128.29974,128,617,194,-24000,4.47355168064435
"609","Hajinri",36.93813,128.29974,128,617,194,-22000,4.05394732952118
"610","Hajinri",36.93813,128.29974,128,617,194,-21000,3.79481748739878
"611","Hajinri",36.93813,128.29974,128,617,194,-20000,4.11137280861537
"612","Hajinri",36.93813,128.29974,128,617,194,-19000,4.3563365538915
"613","Hajinri",36.93813,128.29974,128,617,194,-18000,4.40421205759048
"614","Hajinri",36.93813,128.29974,128,617,194,-17000,4.24432889620463
"615","Hajinri",36.93813,128.29974,128,617,194,-16000,4.96172407269478
"616","Hajinri",36.93813,128.29974,128,617,194,-15000,5.76574925084909
"617","Hajinri",36.93813,128.29974,128,617,194,-14000,6.50677815079689
"618","Hajinri",36.93813,128.29974,128,617,194,-13000,6.77622317522764
"619","Hajinri",36.93813,128.29974,128,617,194,-12000,7.30494138722618
"620","Hajinri",36.93813,128.29974,128,617,194,-11000,7.15068248907725
"621","Hajinri",36.93813,128.29974,128,617,194,-10000,7.83979144195716
